time,temperature,humidity
2026-05-25 14:37:47,39.30,26.50
2026-05-25 14:37:49,39.30,26.50
2026-05-25 14:37:51,39.20,27.10
2026-05-25 14:37:53,39.20,27.00
2026-05-25 14:37:55,39.10,27.00
2026-05-25 14:37:57,39.10,27.40
2026-05-25 14:37:59,39.10,27.40
2026-05-25 14:38:01,39.00,26.80
2026-05-25 14:38:03,39.00,26.70
2026-05-25 14:38:05,38.90,26.50
2026-05-25 14:38:07,38.90,26.70
2026-05-25 14:38:09,38.90,27.10
2026-05-25 14:38:11,38.80,26.90
2026-05-25 14:38:13,38.70,26.60
2026-05-25 14:38:15,38.70,26.70
2026-05-25 14:38:17,38.70,26.30
2026-05-25 14:38:19,38.60,26.30
2026-05-25 14:38:21,38.50,26.20
2026-05-25 14:38:23,38.40,26.20
2026-05-25 14:38:25,38.40,26.30
2026-05-25 14:38:27,38.30,26.50
2026-05-25 14:38:29,38.20,26.50
2026-05-25 14:38:31,38.10,26.50
2026-05-25 14:38:33,38.10,26.60
2026-05-25 14:38:35,38.00,26.80
2026-05-25 14:38:37,37.80,26.80
2026-05-25 14:38:39,37.70,26.90
2026-05-25 14:38:41,37.60,27.00
2026-05-25 14:38:43,37.60,27.00
2026-05-25 14:38:45,37.40,27.10
2026-05-25 14:38:47,37.40,27.20
2026-05-25 14:38:49,37.30,27.40
2026-05-25 14:38:51,37.20,27.60
2026-05-25 14:38:53,37.10,27.60
2026-05-25 14:38:55,37.10,27.60
2026-05-25 14:38:58,37.00,27.70
2026-05-25 14:39:00,36.90,27.90
2026-05-25 14:39:02,36.80,28.10
2026-05-25 14:39:04,36.80,28.10
2026-05-25 14:39:06,36.70,28.10
2026-05-25 14:39:08,36.70,28.20
2026-05-25 14:39:10,36.60,28.40
2026-05-25 14:39:12,36.60,28.50
2026-05-25 14:39:14,36.50,28.50
2026-05-25 14:39:16,36.50,28.40
2026-05-25 14:39:18,36.50,28.50
2026-05-25 14:39:20,36.40,28.50
2026-05-25 14:39:22,36.40,28.50
2026-05-25 14:39:24,36.40,28.50
2026-05-25 14:39:26,36.30,28.60
2026-05-25 14:39:28,36.30,28.70
2026-05-25 14:39:30,36.20,28.70
2026-05-25 14:39:32,36.20,28.80
2026-05-25 14:39:34,36.10,28.90
2026-05-25 14:39:36,36.10,29.00
2026-05-25 14:39:38,36.10,29.00
2026-05-25 14:39:40,36.00,29.10
2026-05-25 14:39:42,36.00,29.10
2026-05-25 14:39:44,35.90,29.10
2026-05-25 14:39:46,35.90,29.20
2026-05-25 14:39:48,35.90,29.40
2026-05-25 14:39:50,35.80,29.40
2026-05-25 14:39:52,35.80,29.30
2026-05-25 14:39:54,35.80,29.30
2026-05-25 14:39:56,35.80,29.40
2026-05-25 14:39:58,35.80,29.30
2026-05-25 14:40:00,35.80,29.40
2026-05-25 14:40:02,35.80,29.30
2026-05-25 14:40:04,35.80,29.30
2026-05-25 14:40:06,35.80,29.30
2026-05-25 14:40:08,35.80,29.40
2026-05-25 14:40:10,35.70,29.40
2026-05-25 14:40:12,35.80,29.60
2026-05-25 14:40:14,35.70,29.60
2026-05-25 14:40:16,35.80,29.60
2026-05-25 14:40:18,35.70,29.60
2026-05-25 14:40:20,35.80,29.60
2026-05-25 14:40:22,35.80,29.60
2026-05-25 14:40:24,35.80,29.60
2026-05-25 14:40:26,35.70,29.50
2026-05-25 14:40:28,35.80,29.50
2026-05-25 14:40:30,35.80,29.50
2026-05-25 14:40:32,35.80,29.60
2026-05-25 14:40:34,35.80,29.70
2026-05-25 14:40:36,35.80,29.70
2026-05-25 14:40:38,35.80,29.60
2026-05-25 14:40:40,35.80,29.60
2026-05-25 14:40:42,35.80,29.50
2026-05-25 14:40:44,35.80,29.60
2026-05-25 14:40:46,35.80,29.60
2026-05-25 14:40:48,35.80,29.50
2026-05-25 14:40:50,35.80,29.50
2026-05-25 14:40:52,35.80,29.50
2026-05-25 14:40:54,35.80,29.60
2026-05-25 14:40:56,35.80,29.60
2026-05-25 14:40:58,35.80,29.60
2026-05-25 14:41:00,35.80,29.60
2026-05-25 14:41:02,35.80,29.60
2026-05-25 14:41:04,35.80,29.60
2026-05-25 14:41:06,35.80,29.60
2026-05-25 14:41:08,35.80,29.60
2026-05-25 14:41:10,35.80,29.60
2026-05-25 14:41:12,35.80,29.60
2026-05-25 14:41:14,35.70,29.70
2026-05-25 14:41:16,35.80,29.90
2026-05-25 14:41:18,35.70,30.10
2026-05-25 14:41:20,35.70,30.40
2026-05-25 14:41:22,35.70,30.20
2026-05-25 14:41:24,35.70,30.00
2026-05-25 14:41:26,35.70,29.90
2026-05-25 14:41:28,35.70,29.80
2026-05-25 14:41:30,35.70,29.80
2026-05-25 14:41:32,35.70,29.90
2026-05-25 14:41:34,35.70,30.00
2026-05-25 14:41:36,35.70,30.20
2026-05-25 14:41:38,35.70,30.20
2026-05-25 14:41:40,35.70,30.10
2026-05-25 14:41:42,35.70,29.90
2026-05-25 14:41:44,35.70,30.00
2026-05-25 14:41:46,35.70,29.90
2026-05-25 14:41:48,35.70,29.80
2026-05-25 14:41:50,35.70,29.90
2026-05-25 14:41:52,35.70,29.90
2026-05-25 14:41:54,35.70,29.80
2026-05-25 14:41:56,35.70,29.90
2026-05-25 14:41:58,35.70,29.80
2026-05-25 14:42:00,35.70,29.90
2026-05-25 14:42:02,35.70,29.80
2026-05-25 14:42:04,35.80,29.90
2026-05-25 14:42:06,35.70,29.90
2026-05-25 14:42:08,35.70,29.90
2026-05-25 14:42:10,35.70,29.90
2026-05-25 14:42:12,35.70,29.80
2026-05-25 14:42:14,35.70,29.90
2026-05-25 14:42:16,35.70,29.80
2026-05-25 14:42:18,35.70,29.70
2026-05-25 14:42:20,35.70,29.80
2026-05-25 14:42:22,35.70,29.80
2026-05-25 14:42:24,35.70,29.80
2026-05-25 14:42:26,35.70,29.80
2026-05-25 14:42:28,35.70,29.70
2026-05-25 14:42:30,35.70,29.80
2026-05-25 14:42:32,35.70,29.70
2026-05-25 14:42:34,35.70,29.80
2026-05-25 14:42:36,35.70,29.80
2026-05-25 14:42:38,35.70,29.80
2026-05-25 14:42:40,35.70,29.80
2026-05-25 14:42:42,35.60,29.90
2026-05-25 14:42:44,35.70,29.80
2026-05-25 14:42:46,35.60,29.80
2026-05-25 14:42:48,35.60,29.80
2026-05-25 14:42:50,35.60,29.80
2026-05-25 14:42:52,35.60,29.80
2026-05-25 14:42:54,35.60,29.80
2026-05-25 14:42:56,35.50,29.90
2026-05-25 14:42:58,35.60,29.90
2026-05-25 14:43:00,35.50,29.90
2026-05-25 14:43:02,35.60,29.90
2026-05-25 14:43:04,35.50,29.90
2026-05-25 14:43:06,35.50,29.90
2026-05-25 14:43:08,35.50,29.90
2026-05-25 14:43:10,35.50,30.00
2026-05-25 14:43:12,35.50,30.00
2026-05-25 14:43:14,35.50,30.00
2026-05-25 14:43:16,35.50,29.80
2026-05-25 14:43:18,35.50,29.90
2026-05-25 14:43:20,35.50,30.00
2026-05-25 14:43:22,35.50,30.00
2026-05-25 14:43:24,35.50,30.10
2026-05-25 14:43:26,35.50,30.10
2026-05-25 14:43:28,35.50,30.00
2026-05-25 14:43:30,35.50,30.00
2026-05-25 14:43:32,35.50,30.00
2026-05-25 14:43:34,35.60,29.90
2026-05-25 14:43:36,35.60,30.00
2026-05-25 14:43:38,35.50,30.00
2026-05-25 14:43:40,35.60,30.00
2026-05-25 14:43:42,35.60,29.90
2026-05-25 14:43:44,35.60,30.00
2026-05-25 14:43:46,35.60,29.80
2026-05-25 14:43:48,35.60,29.90
2026-05-25 14:43:50,35.50,30.00
2026-05-25 14:43:52,35.60,29.90
2026-05-25 14:43:54,35.60,29.90
2026-05-25 14:43:56,35.60,29.90
2026-05-25 14:43:58,35.60,29.90
2026-05-25 14:44:00,35.60,30.00
2026-05-25 14:44:02,35.60,30.00
2026-05-25 14:44:04,35.60,29.90
2026-05-25 14:44:06,35.60,29.90
2026-05-25 14:44:08,35.60,30.00
2026-05-25 14:44:10,35.60,30.00
2026-05-25 14:44:12,35.60,30.00
2026-05-25 14:44:14,35.50,30.00
2026-05-25 14:44:16,35.60,30.00
2026-05-25 14:44:18,35.60,29.90
2026-05-25 14:44:20,35.60,30.00
2026-05-25 14:44:22,35.60,30.00
2026-05-25 14:44:24,35.60,30.00
2026-05-25 14:44:26,35.60,30.00
2026-05-25 14:44:29,35.60,30.10
2026-05-25 14:44:31,35.60,30.10
2026-05-25 14:44:33,35.60,30.00
2026-05-25 14:44:35,35.60,30.00
2026-05-25 14:44:37,35.60,30.00
2026-05-25 14:44:39,35.60,30.00
2026-05-25 14:44:41,35.60,30.10
2026-05-25 14:44:43,35.60,30.00
2026-05-25 14:44:45,35.70,29.90
2026-05-25 14:44:47,35.60,30.00
2026-05-25 14:44:49,35.70,30.00
2026-05-25 14:44:51,35.70,29.90
2026-05-25 14:44:53,35.70,29.90
2026-05-25 14:44:55,35.70,30.00
2026-05-25 14:44:57,35.70,29.90
2026-05-25 14:44:59,35.70,29.90
2026-05-25 14:45:01,35.60,29.90
2026-05-25 14:45:03,35.60,29.90
2026-05-25 14:45:05,35.60,29.80
2026-05-25 14:45:07,35.60,30.00
2026-05-25 14:45:09,35.60,29.90
2026-05-25 14:45:11,35.60,30.10
2026-05-25 14:45:13,35.60,30.00
2026-05-25 14:45:15,35.50,30.00
2026-05-25 14:45:17,35.50,30.00
2026-05-25 14:45:19,35.50,30.00
2026-05-25 14:45:21,35.50,30.10
2026-05-25 14:45:23,35.50,30.20
2026-05-25 14:45:25,35.50,30.00
2026-05-25 14:45:27,35.50,30.20
2026-05-25 14:45:29,35.50,30.20
2026-05-25 14:45:31,35.50,30.10
2026-05-25 14:45:33,35.50,30.20
2026-05-25 14:45:35,35.50,30.20
2026-05-25 14:45:37,35.50,30.10
2026-05-25 14:45:39,35.50,30.20
2026-05-25 14:45:41,35.50,30.20
2026-05-25 14:45:43,35.50,30.20
2026-05-25 14:45:45,35.50,30.10
2026-05-25 14:45:47,35.50,30.20
2026-05-25 14:45:49,35.50,30.20
2026-05-25 14:45:51,35.50,30.20
2026-05-25 14:45:53,35.60,30.30
2026-05-25 14:45:55,35.60,30.30
2026-05-25 14:45:57,35.60,30.20
2026-05-25 14:45:59,35.60,30.20
2026-05-25 14:46:01,35.60,30.30
2026-05-25 14:46:03,35.60,30.30
2026-05-25 14:46:05,35.60,30.20
2026-05-25 14:46:07,35.60,30.20
2026-05-25 14:46:09,35.60,30.30
2026-05-25 14:46:11,35.60,30.20
2026-05-25 14:46:13,35.60,30.20
2026-05-25 14:46:15,35.60,30.20
2026-05-25 14:46:17,35.60,30.20
2026-05-25 14:46:19,35.60,30.30
2026-05-25 14:46:21,35.60,30.20
2026-05-25 14:46:23,35.60,30.30
2026-05-25 14:46:25,35.60,30.30
2026-05-25 14:46:27,35.60,30.30
2026-05-25 14:46:29,35.60,30.30
2026-05-25 14:46:31,35.60,30.40
2026-05-25 14:46:33,35.50,30.40
2026-05-25 14:46:35,35.60,30.40
2026-05-25 14:46:37,35.60,30.30
2026-05-25 14:46:39,35.60,30.30
2026-05-25 14:46:41,35.60,30.30
2026-05-25 14:46:43,35.60,30.40
2026-05-25 14:46:45,35.50,30.40
2026-05-25 14:46:47,35.50,30.40
2026-05-25 14:46:49,35.60,30.40
2026-05-25 14:46:51,35.60,30.40
2026-05-25 14:46:53,35.60,30.40
2026-05-25 14:46:55,35.60,30.40
2026-05-25 14:46:57,35.60,30.40
2026-05-25 14:46:59,35.70,30.40
2026-05-25 14:47:01,35.70,30.30
2026-05-25 14:47:03,35.70,30.40
2026-05-25 14:47:05,35.70,30.30
2026-05-25 14:47:07,35.70,30.30
2026-05-25 14:47:09,35.70,30.30
2026-05-25 14:47:11,35.70,30.30
2026-05-25 14:47:13,35.80,30.30
2026-05-25 14:47:15,35.70,30.30
2026-05-25 14:47:17,35.80,30.20
2026-05-25 14:47:19,35.80,30.20
2026-05-25 14:47:21,35.80,30.30
2026-05-25 14:47:23,35.80,30.30
2026-05-25 14:47:25,35.90,30.20
2026-05-25 14:47:27,35.80,30.20
2026-05-25 14:47:29,35.90,30.20
2026-05-25 14:47:31,35.90,30.20
2026-05-25 14:47:33,35.90,30.20
2026-05-25 14:47:35,35.90,30.20
2026-05-25 14:47:37,35.90,30.10
2026-05-25 14:47:39,35.90,30.20
2026-05-25 14:47:41,36.00,30.10
2026-05-25 14:47:43,35.90,30.10
2026-05-25 14:47:45,36.00,30.10
2026-05-25 14:47:47,36.00,30.10
2026-05-25 14:47:49,36.00,30.10
2026-05-25 14:47:51,36.00,30.10
2026-05-25 14:47:53,36.00,30.20
2026-05-25 14:47:55,36.00,30.10
2026-05-25 14:47:57,36.00,30.10
2026-05-25 14:47:59,36.00,30.10
2026-05-25 14:48:01,36.00,30.10
2026-05-25 14:48:03,36.00,30.10
2026-05-25 14:48:05,36.00,30.10
2026-05-25 14:48:07,36.00,30.10
2026-05-25 14:48:09,36.00,30.10
2026-05-25 14:48:11,36.00,30.10
2026-05-25 14:48:13,36.10,30.10
2026-05-25 14:48:15,36.00,30.10
2026-05-25 14:48:17,36.10,30.10
2026-05-25 14:48:19,36.00,30.10
2026-05-25 14:48:21,36.00,30.20
2026-05-25 14:48:23,36.00,30.20
2026-05-25 14:48:25,36.00,30.20
2026-05-25 14:48:27,36.10,30.20
2026-05-25 14:48:29,36.10,30.10
2026-05-25 14:48:31,36.10,30.20
2026-05-25 14:48:33,36.10,30.10
2026-05-25 14:48:35,36.10,30.10
2026-05-25 14:48:37,36.20,30.20
2026-05-25 14:48:39,36.10,30.20
2026-05-25 14:48:41,36.20,30.10
2026-05-25 14:48:43,36.10,30.10
2026-05-25 14:48:45,36.20,30.10
2026-05-25 14:48:47,36.20,30.00
2026-05-25 14:48:49,36.20,30.10
2026-05-25 14:48:51,36.20,30.00
2026-05-25 14:48:53,36.20,30.00
2026-05-25 14:48:55,36.20,30.00
2026-05-25 14:48:57,36.20,30.00
2026-05-25 14:48:59,36.20,30.00
2026-05-25 14:49:01,36.30,30.00
2026-05-25 14:49:03,36.30,30.00
2026-05-25 14:49:05,36.30,30.00
2026-05-25 14:49:07,36.30,29.90
2026-05-25 14:49:09,36.30,29.80
2026-05-25 14:49:11,36.30,29.90
2026-05-25 14:49:13,36.30,29.90
2026-05-25 14:49:15,36.20,30.00
2026-05-25 14:49:17,36.20,30.00
2026-05-25 14:49:19,36.20,30.00
2026-05-25 14:49:21,36.20,30.00
2026-05-25 14:49:23,36.20,30.20
2026-05-25 14:49:25,36.20,30.10
2026-05-25 14:49:27,36.20,30.20
2026-05-25 14:49:29,36.10,30.10
2026-05-25 14:49:31,36.10,30.20
2026-05-25 14:49:33,36.10,30.20
2026-05-25 14:49:35,36.10,30.30
2026-05-25 14:49:37,36.10,30.30
2026-05-25 14:49:39,36.10,30.30
2026-05-25 14:49:41,36.10,30.30
2026-05-25 14:49:43,36.10,30.30
2026-05-25 14:49:45,36.10,30.30
2026-05-25 14:49:47,36.10,30.30
2026-05-25 14:49:49,36.10,30.30
2026-05-25 14:49:51,36.10,30.40
2026-05-25 14:49:53,36.10,30.50
2026-05-25 14:49:55,36.10,30.40
2026-05-25 14:49:57,36.10,30.50
2026-05-25 14:50:00,36.10,30.50
2026-05-25 14:50:02,36.10,30.50
2026-05-25 14:50:04,36.10,30.40
2026-05-25 14:50:06,36.10,30.40
2026-05-25 14:50:08,36.10,30.50
2026-05-25 14:50:10,36.10,30.50
2026-05-25 14:50:12,36.10,30.40
2026-05-25 14:50:14,36.10,30.50
2026-05-25 14:50:16,36.10,30.50
2026-05-25 14:50:18,36.10,30.50
2026-05-25 14:50:20,36.10,30.60
2026-05-25 14:50:22,36.10,30.50
2026-05-25 14:50:24,36.10,30.60
2026-05-25 14:50:26,36.10,30.60
2026-05-25 14:50:28,36.10,30.50
2026-05-25 14:50:30,36.10,30.50
2026-05-25 14:50:32,36.10,30.50
2026-05-25 14:50:34,36.10,30.60
2026-05-25 14:50:36,36.10,30.50
2026-05-25 14:50:38,36.10,30.60
2026-05-25 14:50:40,36.10,30.50
2026-05-25 14:50:42,36.10,30.60
2026-05-25 14:50:44,36.10,30.50
2026-05-25 14:50:46,36.10,30.50
2026-05-25 14:50:48,36.10,30.60
2026-05-25 14:50:50,36.10,30.60
2026-05-25 14:50:52,36.10,30.60
2026-05-25 14:50:54,36.10,30.60
2026-05-25 14:50:56,36.10,30.60
2026-05-25 14:50:58,36.10,30.60
2026-05-25 14:51:00,36.10,30.70
2026-05-25 14:51:02,36.10,30.60
2026-05-25 14:51:04,36.10,30.60
2026-05-25 14:51:06,36.10,30.70
2026-05-25 14:51:08,36.10,30.70
2026-05-25 14:51:10,36.10,30.60
2026-05-25 14:51:12,36.10,30.70
2026-05-25 14:51:14,36.10,30.60
2026-05-25 14:51:16,36.10,30.80
2026-05-25 14:51:18,36.10,30.90
2026-05-25 14:51:20,36.10,31.10
2026-05-25 14:51:22,36.10,31.20
2026-05-25 14:51:24,36.10,31.10
2026-05-25 14:51:26,36.10,31.00
2026-05-25 14:51:28,36.10,31.00
2026-05-25 14:51:30,36.10,31.00
2026-05-25 14:51:32,36.20,31.20
2026-05-25 14:51:34,36.20,31.40
2026-05-25 14:51:36,36.10,31.70
2026-05-25 14:51:38,36.10,32.30
2026-05-25 14:51:40,36.10,33.00
2026-05-25 14:51:42,36.10,32.70
2026-05-25 14:51:44,36.10,32.40
2026-05-25 14:51:46,36.10,32.40
2026-05-25 14:51:48,36.10,32.40
2026-05-25 14:51:50,36.10,32.00
2026-05-25 14:51:52,36.00,31.80
2026-05-25 14:51:54,36.00,31.60
2026-05-25 14:51:56,36.10,31.60
2026-05-25 14:51:58,36.00,32.40
2026-05-25 14:52:00,36.00,32.90
2026-05-25 14:52:02,36.00,33.30
2026-05-25 14:52:04,36.00,33.10
2026-05-25 14:52:06,36.00,32.70
2026-05-25 14:52:08,36.00,32.30
2026-05-25 14:52:10,36.00,31.90
2026-05-25 14:52:12,35.90,32.20
2026-05-25 14:52:14,35.90,32.70
2026-05-25 14:52:16,35.90,32.10
2026-05-25 14:52:18,35.90,32.10
2026-05-25 14:52:20,35.80,31.70
2026-05-25 14:52:22,35.80,31.50
2026-05-25 14:52:24,35.70,31.50
2026-05-25 14:52:26,35.70,31.60
2026-05-25 14:52:28,35.70,31.60
2026-05-25 14:52:30,35.60,31.60
2026-05-25 14:52:32,35.60,31.70
2026-05-25 14:52:34,35.50,32.00
2026-05-25 14:52:36,35.50,32.00
2026-05-25 14:52:38,35.50,31.80
2026-05-25 14:52:40,35.40,32.00
2026-05-25 14:52:42,35.40,32.00
2026-05-25 14:52:44,35.40,32.10
2026-05-25 14:52:46,35.30,32.20
2026-05-25 14:52:48,35.30,32.70
2026-05-25 14:52:50,35.30,32.90
2026-05-25 14:52:52,35.20,32.60
2026-05-25 14:52:54,35.20,32.60
2026-05-25 14:52:56,35.20,32.50
2026-05-25 14:52:58,35.20,32.50
2026-05-25 14:53:00,35.10,32.70
2026-05-25 14:53:02,35.10,32.70
2026-05-25 14:53:04,35.10,32.70
2026-05-25 14:53:06,35.10,33.00
2026-05-25 14:53:08,35.10,32.90
2026-05-25 14:53:10,35.10,32.90
2026-05-25 14:53:12,35.10,33.10
2026-05-25 14:53:14,35.00,33.50
2026-05-25 14:53:16,35.00,33.40
2026-05-25 14:53:18,35.00,33.50
2026-05-25 14:53:20,35.00,33.50
2026-05-25 14:53:22,35.00,33.50
2026-05-25 14:53:24,35.00,33.30
2026-05-25 14:53:26,35.00,33.00
2026-05-25 14:53:28,35.00,32.90
2026-05-25 14:53:30,35.00,33.20
2026-05-25 14:53:32,35.00,33.10
2026-05-25 14:53:34,35.00,33.50
2026-05-25 14:53:36,34.90,33.30
2026-05-25 14:53:38,35.00,33.20
2026-05-25 14:53:40,34.90,33.00
2026-05-25 14:53:42,34.90,33.00
2026-05-25 14:53:44,34.90,33.00
2026-05-25 14:53:46,34.90,32.80
2026-05-25 14:53:48,34.90,32.80
2026-05-25 14:53:50,34.90,33.00
2026-05-25 14:53:52,34.90,33.00
2026-05-25 14:53:54,34.80,33.00
2026-05-25 14:53:56,34.90,33.30
2026-05-25 14:53:58,34.80,33.80
2026-05-25 14:54:00,34.80,33.80
2026-05-25 14:57:47,34.30,34.90
2026-05-25 14:57:49,34.30,35.00
2026-05-25 14:57:51,34.30,34.90
2026-05-25 14:57:53,34.30,34.80
2026-05-25 14:57:55,34.30,34.60
2026-05-25 14:57:57,34.30,34.50
2026-05-25 14:57:59,34.30,34.40
2026-05-25 14:58:01,34.30,34.30
2026-05-25 14:58:03,34.30,34.40
2026-05-25 14:58:05,34.30,34.50
2026-05-25 14:58:07,34.30,34.50
2026-05-25 14:58:09,34.30,34.50
2026-05-25 14:58:11,34.30,34.50
2026-05-25 14:58:13,34.20,34.70
2026-05-25 14:58:15,34.30,34.50
2026-05-25 14:58:17,34.20,34.50
2026-05-25 14:58:19,34.30,34.50
2026-05-25 14:58:21,34.20,34.40
2026-05-25 14:58:23,34.30,34.50
2026-05-25 14:58:25,34.20,34.50
2026-05-25 14:58:27,34.20,34.40
2026-05-25 14:58:29,34.20,34.50
2026-05-25 14:58:31,34.20,34.50
2026-05-25 14:58:33,34.20,34.50
2026-05-25 14:58:35,34.20,34.50
2026-05-25 14:58:37,34.20,34.50
2026-05-25 14:58:39,34.20,34.50
2026-05-25 14:58:41,34.20,34.60
2026-05-25 14:58:43,34.20,34.50
2026-05-25 14:58:45,34.20,34.60
2026-05-25 14:58:47,34.20,34.70
2026-05-25 14:58:49,34.20,34.60
2026-05-25 14:58:51,34.20,34.50
2026-05-25 14:58:53,34.20,34.60
2026-05-25 14:58:55,34.20,34.60
2026-05-25 14:58:57,34.20,34.60
2026-05-25 14:58:59,34.20,34.60
2026-05-25 14:59:01,34.20,34.60
2026-05-25 14:59:03,34.20,34.70
2026-05-25 14:59:05,34.20,34.70
2026-05-25 14:59:07,34.20,34.60
2026-05-25 14:59:09,34.10,34.60
2026-05-25 14:59:11,34.20,34.60
2026-05-25 14:59:13,34.20,34.70
2026-05-25 14:59:15,34.20,34.70
2026-05-25 14:59:17,34.10,34.70
2026-05-25 14:59:19,34.20,34.80
2026-05-25 14:59:21,34.10,34.70
2026-05-25 14:59:23,34.10,35.00
2026-05-25 14:59:25,34.20,34.80
2026-05-25 14:59:27,34.10,34.70
2026-05-25 14:59:29,34.10,34.70
2026-05-25 14:59:31,34.10,34.70
2026-05-25 14:59:33,34.10,34.70
2026-05-25 14:59:35,34.10,34.70
2026-05-25 14:59:37,34.10,34.70
2026-05-25 14:59:39,34.10,34.70
2026-05-25 14:59:41,34.20,34.60
2026-05-25 14:59:43,34.10,34.70
2026-05-25 14:59:45,34.20,34.70
2026-05-25 14:59:47,34.20,34.70
2026-05-25 14:59:49,34.10,34.70
2026-05-25 14:59:51,34.10,34.70
2026-05-25 14:59:53,34.20,34.70
2026-05-25 14:59:55,34.20,34.90
2026-05-25 14:59:57,34.20,35.40
2026-05-25 14:59:59,34.20,35.00
2026-05-25 15:00:01,34.20,34.90
2026-05-25 15:00:03,34.20,34.80
2026-05-25 15:00:05,34.20,34.70
2026-05-25 15:00:07,34.20,34.70
2026-05-25 15:00:09,34.20,34.80
2026-05-25 15:00:11,34.10,34.80
2026-05-25 15:00:13,34.20,34.90
2026-05-25 15:00:15,34.20,34.90
2026-05-25 15:00:17,34.20,34.80
2026-05-25 15:00:20,34.20,34.80
2026-05-25 15:00:22,34.20,34.90
2026-05-25 15:00:24,34.20,34.80
2026-05-25 15:00:26,34.10,34.80
2026-05-25 15:00:28,34.20,34.70
2026-05-25 15:00:30,34.20,34.80
2026-05-25 15:00:32,34.20,34.70
2026-05-25 15:00:34,34.20,34.70
2026-05-25 15:00:36,34.20,34.70
2026-05-25 15:00:38,34.20,34.70
2026-05-25 15:00:40,34.20,34.70
2026-05-25 15:00:42,34.20,34.70
2026-05-25 15:00:44,34.20,34.60
2026-05-25 15:00:46,34.20,34.70
2026-05-25 15:00:48,34.20,34.70
2026-05-25 15:00:50,34.20,34.80
2026-05-25 15:00:52,34.20,34.80
2026-05-25 15:00:54,34.20,34.70
2026-05-25 15:00:56,34.20,34.80
2026-05-25 15:00:58,34.20,34.80
2026-05-25 15:01:00,34.20,35.10
2026-05-25 15:01:02,34.20,34.90
2026-05-25 15:01:04,34.20,34.90
2026-05-25 15:01:06,34.20,34.80
2026-05-25 15:01:08,34.20,34.80
2026-05-25 15:01:10,34.20,34.80
2026-05-25 15:01:12,34.20,36.00
2026-05-25 15:01:14,34.20,39.60
2026-05-25 15:01:16,34.20,37.10
2026-05-25 15:01:18,34.20,36.30
2026-05-25 15:01:20,34.20,35.70
2026-05-25 15:01:22,34.20,35.40
2026-05-25 15:01:24,34.20,35.30
2026-05-25 15:01:26,34.20,35.50
2026-05-25 15:01:28,34.20,35.30
2026-05-25 15:01:30,34.20,35.30
2026-05-25 15:01:32,34.20,35.30
2026-05-25 15:01:34,34.30,35.30
2026-05-25 15:01:36,34.30,35.20
2026-05-25 15:01:38,34.30,35.10
2026-05-25 15:01:40,34.30,35.20
2026-05-25 15:01:42,34.30,35.10
2026-05-25 15:01:44,34.30,35.50
2026-05-25 15:01:46,34.30,35.40
2026-05-25 15:01:48,34.30,35.20
2026-05-25 15:01:50,34.30,35.40
2026-05-25 15:01:52,34.30,35.50
2026-05-25 15:01:54,34.30,35.40
2026-05-25 15:01:56,34.40,35.60
2026-05-25 15:01:58,34.30,35.70
2026-05-25 15:02:00,34.40,35.40
2026-05-25 15:02:02,34.40,35.20
2026-05-25 15:02:04,34.40,35.10
2026-05-25 15:02:06,34.40,35.20
2026-05-25 15:02:08,34.40,35.60
2026-05-25 15:02:10,34.50,35.50
2026-05-25 15:02:12,34.40,35.20
2026-05-25 15:02:14,34.50,35.40
2026-05-25 15:02:16,34.50,35.70
2026-05-25 15:02:18,34.50,35.40
2026-05-25 15:02:20,34.50,35.10
2026-05-25 15:02:22,34.50,35.00
2026-05-25 15:02:24,34.50,34.90
2026-05-25 15:02:26,34.50,34.80
2026-05-25 15:02:28,34.50,34.80
2026-05-25 15:02:30,34.50,35.50
2026-05-25 15:02:32,34.50,35.40
2026-05-25 15:02:34,34.50,35.20
2026-05-25 15:02:36,34.50,35.10
2026-05-25 15:02:38,34.50,35.10
2026-05-25 15:02:40,34.50,35.10
2026-05-25 15:02:42,34.50,35.10
2026-05-25 15:02:44,34.50,35.20
2026-05-25 15:02:46,34.50,35.10
2026-05-25 15:02:48,34.50,35.10
2026-05-25 15:02:50,34.60,35.00
2026-05-25 15:02:52,34.50,34.80
2026-05-25 15:02:54,34.60,34.80
2026-05-25 15:02:56,34.60,34.70
2026-05-25 15:02:58,34.60,34.60
2026-05-25 15:03:00,34.60,34.70
2026-05-25 15:03:02,34.60,34.80
2026-05-25 15:03:04,34.60,34.90
2026-05-25 15:03:06,34.60,34.80
2026-05-25 15:03:08,34.60,34.80
2026-05-25 15:03:10,34.60,34.70
2026-05-25 15:03:12,34.60,34.90
2026-05-25 15:03:14,34.60,34.90
2026-05-25 15:03:16,34.60,35.00
2026-05-25 15:03:18,34.60,35.00
2026-05-25 15:03:20,34.60,35.10
2026-05-25 15:03:22,34.60,34.80
2026-05-25 15:03:24,34.60,34.90
2026-05-25 15:03:26,34.60,34.80
2026-05-25 15:03:28,34.60,34.90
2026-05-25 15:03:30,34.60,35.10
2026-05-25 15:03:32,34.60,35.00
2026-05-25 15:03:34,34.60,35.20
2026-05-25 15:03:36,34.60,35.10
2026-05-25 15:03:38,34.60,34.90
2026-05-25 15:03:40,34.60,34.80
2026-05-25 15:03:42,34.60,34.90
2026-05-25 15:03:44,34.60,34.90
2026-05-25 15:03:46,34.60,34.80
